,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
7363,0.676,0.661,5,-5.432,1,0.0384,0.00495,0.000871,0.201,0.533,107.589,4
7364,0.374,0.849,5,-6.812,0,0.0437,0.0231,0.267,0.335,0.644,177.768,6
7365,0.621,0.4,2,-9.383,0,0.0506,0.367,0.0395,0.0692,0.557,171.89,3
7366,0.612,0.487,10,-6.881,1,0.0326,0.761,0.0,0.116,0.398,122.991,5
7367,0.488,0.408,4,-8.373,0,0.0433,0.755,0.00123,0.198,0.445,151.088,5
7368,0.297,0.445,10,-8.452,1,0.0311,0.682,0.00072,0.119,0.231,84.328,5
7369,0.414,0.305,10,-9.711,1,0.0266,0.942,0.00832,0.147,0.304,141.024,5
7370,0.645,0.455,1,-8.484,0,0.0322,0.49,7.54e-06,0.165,0.339,149.971,5
7371,0.412,0.341,3,-9.178,1,0.0281,0.861,3.31e-06,0.108,0.167,109.978,5
7372,0.742,0.937,9,-2.825,0,0.0318,0.0592,0.000421,0.103,0.805,119.988,3
7373,0.426,0.352,8,-7.185,0,0.0401,0.55,0.0,0.0744,0.329,139.105,5
7374,0.396,0.463,9,-5.554,1,0.0282,0.374,0.0,0.339,0.442,167.32,6
7375,0.546,0.419,3,-6.988,1,0.0304,0.808,0.00337,0.167,0.393,136.899,5
7376,0.651,0.164,7,-14.783,0,0.0497,0.847,0.000409,0.108,0.262,125.306,5
7377,0.41,0.823,9,-4.939,0,0.0464,0.0117,0.0146,0.347,0.635,186.003,6
7378,0.305,0.62,4,-6.035,1,0.0369,0.608,0.0,0.14,0.271,175.088,5
7379,0.761,0.465,4,-7.967,0,0.0347,0.534,0.331,0.129,0.652,114.004,3
7380,0.377,0.817,2,-6.13,1,0.051,0.00382,0.000249,0.223,0.491,171.997,4
7381,0.619,0.631,7,-4.738,1,0.032,0.066,1.64e-06,0.0957,0.407,116.062,4
7382,0.708,0.565,11,-5.505,0,0.0465,0.273,0.000316,0.0367,0.837,93.806,3
7383,0.482,0.402,4,-11.261,1,0.0472,0.228,0.133,0.0742,0.314,173.302,5
7384,0.749,0.732,11,-7.897,0,0.0389,0.217,0.000469,0.0981,0.952,102.063,3
7385,0.486,0.873,1,-5.996,1,0.132,0.0694,8.72e-05,0.306,0.511,158.559,6
7386,0.444,0.326,4,-7.673,1,0.0339,0.553,1.27e-05,0.113,0.232,131.352,5
7387,0.355,0.541,7,-6.715,0,0.0358,0.262,0.021,0.0929,0.386,179.436,3
7388,0.527,0.735,9,-6.576,0,0.0352,0.00462,0.211,0.32,0.448,115.446,3
7389,0.48,0.641,11,-3.996,0,0.042,0.0694,0.0,0.107,0.487,68.184,3
7390,0.441,0.503,8,-5.706,1,0.0325,0.481,2.15e-06,0.085,0.385,134.134,5
7391,0.759,0.573,6,-5.924,1,0.0276,0.383,6.13e-06,0.116,0.864,117.551,4
7392,0.509,0.405,2,-8.779,0,0.036,0.319,0.0059,0.123,0.274,141.509,5
7393,0.655,0.802,11,-5.17,0,0.0439,0.101,1.06e-05,0.0904,0.663,136.82,3
7394,0.702,0.633,11,-6.402,0,0.0552,0.0921,0.492,0.0965,0.556,80.02,3
7395,0.408,0.556,4,-4.728,0,0.0392,0.411,0.000497,0.166,0.32,159.563,3
7396,0.431,0.892,0,-4.103,1,0.114,0.0768,1.49e-05,0.211,0.844,185.965,4
7397,0.553,0.597,4,-6.089,1,0.146,0.422,9.07e-05,0.32,0.805,97.029,4
7398,0.639,0.422,11,-9.385,1,0.0263,0.272,9.98e-05,0.124,0.321,105.015,5
7399,0.703,0.313,9,-9.755,0,0.0484,0.667,0.00114,0.131,0.547,101.036,5
7400,0.604,0.289,9,-11.734,0,0.0785,0.804,0.00416,0.221,0.159,73.989,5
7401,0.642,0.814,0,-5.641,1,0.0281,0.108,0.00129,0.141,0.824,107.062,4
7402,0.671,0.771,11,-6.883,0,0.0634,0.423,2.05e-06,0.158,0.689,92.256,3
7403,0.27,0.7,9,-4.855,0,0.0454,0.182,7.64e-06,0.0924,0.619,188.996,3
7404,0.47,0.492,5,-7.204,1,0.0317,0.657,0.0,0.199,0.478,120.311,5
7405,0.61,0.574,5,-8.307,0,0.0349,0.123,6.68e-05,0.295,0.554,109.982,3
7406,0.695,0.637,1,-9.234,1,0.04,0.452,0.000458,0.0851,0.882,104.39,4
7407,0.83,0.665,0,-3.81,1,0.0777,0.225,0.156,0.0888,0.76,99.962,4
7408,0.588,0.973,9,-6.195,1,0.0444,9.32e-05,0.8,0.657,0.964,109.955,6
7409,0.669,0.902,8,-4.318,0,0.0979,0.015,0.142,0.286,0.671,98.992,3
7410,0.564,0.546,9,-6.899,0,0.0278,0.139,0.0,0.419,0.187,99.93,6
7411,0.816,0.771,2,-6.414,1,0.0342,0.276,0.00242,0.157,0.893,109.965,4
7412,0.676,0.662,7,-4.061,1,0.0324,0.0148,0.00682,0.104,0.154,104.001,4
7413,0.791,0.526,1,-11.448,1,0.0428,0.118,0.699,0.34,0.316,126.216,2
7414,0.814,0.754,0,-9.531,1,0.0739,0.0989,0.0493,0.114,0.739,114.944,4
7415,0.701,0.731,7,-9.593,1,0.0809,0.00708,0.139,0.747,0.669,109.905,6
7416,0.762,0.685,11,-7.599,0,0.0268,0.275,0.00692,0.151,0.664,109.964,3
7417,0.799,0.762,11,-7.675,0,0.0662,0.0275,0.39,0.369,0.825,99.967,3
7418,0.79,0.838,4,-5.497,0,0.136,0.0685,8.37e-05,0.102,0.916,97.976,3
7419,0.605,0.988,7,-3.768,1,0.0693,0.0334,0.79,0.312,0.763,93.965,2
7420,0.602,0.467,1,-11.087,1,0.301,0.155,0.807,0.32,0.171,185.113,1
7421,0.903,0.365,5,-10.653,0,0.101,0.168,0.0465,0.0728,0.519,127.213,3
7422,0.531,0.989,1,-4.577,0,0.0833,0.00164,0.55,0.328,0.332,125.808,6
7423,0.589,0.925,7,-4.276,1,0.0748,0.00334,0.643,0.185,0.646,194.056,4
7424,0.501,0.954,5,-6.246,1,0.0894,0.0011,0.872,0.948,0.372,136.178,6
7425,0.797,0.499,6,-8.872,1,0.0552,0.119,5.4e-05,0.0466,0.608,100.102,4
7426,0.638,0.957,6,-2.349,0,0.0574,0.0501,0.0104,0.355,0.527,130.013,3
7427,0.772,0.451,0,-12.242,1,0.0551,0.501,0.7,0.213,0.558,96.086,2
7428,0.868,0.578,0,-10.124,0,0.0933,0.0655,0.521,0.0546,0.576,102.012,2
7429,0.658,0.733,10,-8.018,0,0.127,0.44,0.174,0.21,0.687,179.901,3
7430,0.601,0.755,8,-5.528,1,0.0405,0.0575,0.887,0.347,0.508,180.02,2
7431,0.674,0.65,5,-6.124,1,0.0398,0.182,0.0276,0.27,0.818,115.999,4
7432,0.636,0.941,0,-6.399,1,0.0556,0.272,0.296,0.295,0.613,129.934,4
7433,0.764,0.645,2,-6.731,1,0.0438,0.0334,0.125,0.0389,0.491,88.168,4
7434,0.798,0.693,11,-7.454,0,0.289,0.564,2.41e-05,0.104,0.771,100.99,1
7435,0.698,0.774,7,-5.144,1,0.0654,0.0887,0.00297,0.117,0.531,90.033,4
7436,0.787,0.779,2,-4.955,1,0.102,0.11,8.03e-06,0.213,0.412,103.992,4
7437,0.403,0.848,8,-7.418,1,0.078,0.0118,0.51,0.339,0.311,96.863,6
7438,0.732,0.432,5,-10.302,0,0.0535,0.627,0.929,0.108,0.24,99.014,2
7439,0.742,0.775,2,-4.581,0,0.105,0.347,4.32e-05,0.345,0.679,89.899,3
7440,0.504,0.5,2,-11.329,1,0.0377,0.117,0.548,0.137,0.0753,92.042,2
7441,0.854,0.846,11,-3.055,0,0.0885,0.00692,0.00211,0.0549,0.799,102.99,3
7442,0.8,0.649,0,-8.248,1,0.0293,0.453,0.000152,0.0804,0.864,114.074,4
7443,0.645,0.709,9,-6.459,0,0.159,0.0533,7.75e-05,0.241,0.379,78.226,3
7444,0.626,0.689,11,-6.407,0,0.0956,0.0156,8.05e-05,0.152,0.578,183.806,3
7445,0.608,0.739,4,-10.582,0,0.0416,0.0102,0.552,0.202,0.268,97.884,2
7446,0.648,0.711,4,-8.13,0,0.402,0.144,0.0,0.0961,0.761,92.214,1
7447,0.69,0.442,11,-8.788,0,0.0304,0.0849,0.0144,0.123,0.32,140.003,3
7448,0.716,0.895,5,-5.419,1,0.0932,0.0266,0.753,0.0992,0.577,99.96,2
7449,0.569,0.566,7,-7.644,1,0.369,0.122,0.106,0.354,0.459,180.057,1
7450,0.749,0.677,10,-5.502,0,0.16,0.121,0.0568,0.507,0.242,140.015,6
7451,0.557,0.843,4,-6.557,0,0.0893,0.137,0.906,0.21,0.451,169.734,2
7452,0.428,0.975,6,-4.091,1,0.605,0.255,0.00628,0.266,0.603,78.367,1
7453,0.782,0.681,1,-6.233,1,0.0805,0.00617,0.00172,0.244,0.73,170.089,4
7454,0.634,0.745,9,-7.405,1,0.258,0.159,8.17e-05,0.408,0.75,176.048,1
7455,0.683,0.725,1,-5.551,1,0.0436,0.0208,0.00295,0.0707,0.259,127.933,4
7456,0.527,0.896,7,-4.552,1,0.0346,0.00772,0.000245,0.587,0.547,88.064,6
7457,0.337,0.809,0,-2.969,0,0.0327,0.00738,0.000272,0.319,0.319,145.879,6
7458,0.522,0.811,4,-5.343,0,0.0372,0.0263,0.0,0.299,0.466,92.889,3
7459,0.523,0.779,0,-7.272,0,0.0364,0.00775,0.00437,0.133,0.899,89.485,3
7460,0.396,0.708,9,-4.864,1,0.0446,0.318,0.0,0.106,0.204,94.863,5
7461,0.667,0.6,2,-4.02,1,0.0656,0.3,4.37e-05,0.423,0.841,151.964,6
7462,0.679,0.728,2,-9.478,1,0.0325,0.0795,0.0127,0.151,0.748,120.014,4
7463,0.482,0.822,11,-7.153,1,0.0589,0.00344,0.013,0.17,0.562,78.98,4
7464,0.613,0.902,9,-3.031,1,0.0359,0.0013,2.33e-06,0.832,0.83,122.986,6
7465,0.543,0.696,7,-4.572,1,0.0426,0.601,0.215,0.384,0.849,92.15,6
7466,0.494,0.707,10,-12.736,0,0.0774,0.345,0.000792,0.193,0.669,107.987,3
7467,0.395,0.824,5,-5.659,0,0.0317,0.0516,0.395,0.206,0.514,83.422,3
7468,0.438,0.852,4,-6.206,0,0.0895,0.00527,4.07e-05,0.14,0.666,179.966,3
7469,0.678,0.746,7,-6.337,1,0.128,0.000994,0.000293,0.061,0.431,116.98,4
7470,0.366,0.826,2,-8.324,1,0.0625,0.000299,0.027,0.327,0.768,174.016,6
7471,0.47,0.801,2,-8.24,0,0.0314,0.00487,0.00358,0.0752,0.366,81.999,3
7472,0.487,0.702,11,-5.888,0,0.0328,0.0266,0.00348,0.162,0.496,93.136,3
7473,0.588,0.841,2,-4.374,1,0.0802,0.144,0.000511,0.0369,0.682,92.992,4
7474,0.591,0.42,10,-6.986,1,0.0317,0.0146,0.000121,0.101,0.52,129.918,4
7475,0.444,0.887,7,-4.384,1,0.0534,0.00653,0.0529,0.329,0.406,97.861,6
7476,0.408,0.906,7,-4.594,1,0.106,0.00367,0.0,0.329,0.454,135.051,6
7477,0.744,0.562,10,-8.883,0,0.0327,0.0836,0.00148,0.149,0.523,104.035,3
7478,0.606,0.8,7,-7.345,1,0.049,0.000633,0.000201,0.242,0.631,85.976,4
7479,0.487,0.865,7,-5.198,0,0.0358,0.00258,0.0194,0.0888,0.585,181.806,3
7480,0.465,0.751,2,-5.801,1,0.126,0.279,0.00764,0.208,0.618,149.501,4
7481,0.482,0.845,1,-5.2,0,0.0328,0.0612,0.000719,0.357,0.698,175.774,6
7482,0.31,0.858,0,-3.198,0,0.0367,0.000196,0.00392,0.334,0.247,144.652,6
7483,0.637,0.948,7,-6.362,1,0.119,0.0228,0.782,0.42,0.282,120.049,6
7484,0.492,0.664,11,-8.116,1,0.0679,0.00584,0.329,0.101,0.35,154.919,4
7485,0.437,0.82,11,-5.854,0,0.0341,0.079,4.05e-05,0.633,0.634,107.088,6
7486,0.315,0.885,7,-7.033,1,0.0773,0.000602,0.00996,0.326,0.312,198.167,6
7487,0.27,0.922,11,-2.798,1,0.0521,0.000107,3.27e-05,0.164,0.472,141.885,4
7488,0.586,0.8,2,-6.358,1,0.0609,0.047,0.00187,0.186,0.661,88.287,4
7489,0.552,0.958,1,-5.304,0,0.0719,0.00397,0.0401,0.226,0.183,128.008,3
7490,0.581,0.95,6,-3.855,1,0.0423,0.00238,0.0665,0.317,0.521,133.071,4
7491,0.674,0.541,6,-9.397,1,0.039,0.0212,0.803,0.115,0.46,108.02,2
7492,0.618,0.895,1,-8.019,0,0.0793,0.0451,0.356,0.0772,0.808,102.43,3
7493,0.441,0.951,4,-4.831,0,0.128,0.075,0.0189,0.09,0.565,132.571,3
7494,0.395,0.787,0,-5.433,1,0.157,0.684,0.137,0.175,0.515,174.626,4
7495,0.512,0.78,11,-4.946,0,0.0409,0.0471,0.0242,0.0856,0.609,93.998,3
7496,0.364,0.747,1,-5.743,1,0.0367,0.000166,1.87e-06,0.118,0.0939,151.909,4
7497,0.34,0.757,9,-5.632,0,0.0454,0.00163,0.266,0.0648,0.637,177.783,3
7498,0.524,0.752,2,-2.879,1,0.0401,0.1,8.39e-06,0.103,0.448,77.002,4
7499,0.54,0.677,0,-7.3,1,0.0288,0.0293,0.00241,0.1,0.226,96.023,4
7500,0.612,0.857,2,-5.182,1,0.135,0.00846,0.00104,0.173,0.441,120.206,4
7501,0.416,0.79,9,-5.345,1,0.0444,0.00714,3.5e-06,0.0682,0.616,154.051,4
7502,0.568,0.849,7,-6.134,1,0.0362,0.00104,8.98e-06,0.0841,0.474,119.903,4
7503,0.403,0.394,0,-8.368,1,0.0257,0.426,0.0133,0.135,0.471,81.675,5
7504,0.602,0.588,10,-9.184,0,0.0567,0.0796,0.779,0.0641,0.419,73.378,2
7505,0.583,0.464,2,-8.49,0,0.0267,0.238,0.000162,0.11,0.286,124.009,3
7506,0.554,0.5,4,-7.814,0,0.0441,0.617,0.0167,0.213,0.574,149.575,3
7507,0.707,0.687,1,-4.728,1,0.0422,0.029,0.000138,0.142,0.936,133.113,4
7508,0.527,0.306,9,-18.308,1,0.0317,0.161,0.89,0.113,0.626,82.017,2
7509,0.466,0.97,9,-5.227,1,0.0802,0.0136,0.00101,0.13,0.786,146.945,4
7510,0.354,0.562,9,-6.243,1,0.0331,0.483,0.102,0.341,0.249,142.433,6
7511,0.254,0.708,2,-8.158,1,0.0425,0.0296,0.0156,0.142,0.164,100.201,4
7512,0.425,0.378,9,-10.056,1,0.0353,0.22,0.214,0.0599,0.231,203.838,5
7513,0.546,0.554,2,-8.93,1,0.0429,0.0965,0.226,0.115,0.331,112.111,4
7514,0.476,0.713,0,-8.654,0,0.0325,0.0516,0.0272,0.135,0.492,82.032,3
7515,0.494,0.576,7,-6.974,1,0.0576,0.00993,0.000236,0.0732,0.528,76.976,4
7516,0.505,0.373,4,-9.069,0,0.0437,0.429,0.00119,0.156,0.374,99.106,5
7517,0.513,0.854,11,-6.075,0,0.0394,0.274,0.000206,0.327,0.504,88.014,3
7518,0.472,0.96,6,-2.763,0,0.125,0.221,0.00024,0.486,0.56,142.43,6
7519,0.275,0.27,6,-12.762,0,0.0414,0.0401,1.93e-05,0.0727,0.145,59.629,5
7520,0.727,0.611,9,-8.573,0,0.0289,0.0765,1.93e-06,0.0693,0.842,99.987,3
7521,0.525,0.914,2,-5.05,1,0.128,0.0417,2.73e-05,0.191,0.598,127.986,4
7522,0.567,0.662,2,-7.718,1,0.0258,0.218,0.222,0.0849,0.341,135.101,4
7523,0.337,0.687,2,-7.809,0,0.0371,0.0518,5.69e-05,0.15,0.386,175.831,3
7524,0.491,0.712,0,-10.121,1,0.0423,0.0124,0.000162,0.496,0.52,147.861,6
7525,0.745,0.703,11,-6.743,1,0.0296,0.443,0.0652,0.128,0.286,104.97,4
7526,0.589,0.763,7,-7.359,1,0.0297,0.0203,2.7e-05,0.289,0.615,98.0,4
7527,0.425,0.891,7,-5.671,1,0.0796,0.000654,0.000183,0.321,0.52,154.092,6
7528,0.599,0.879,0,-5.68,1,0.139,0.521,0.0375,0.378,0.731,105.238,6
7529,0.516,0.774,2,-7.278,1,0.0283,0.0246,0.00284,0.102,0.56,81.927,4
7530,0.613,0.874,3,-7.052,1,0.0428,0.0805,0.0714,0.133,0.823,101.005,4
7531,0.739,0.591,0,-8.88,1,0.0459,0.648,0.0618,0.096,0.812,117.608,4
7532,0.694,0.592,6,-7.108,1,0.078,0.0455,0.00628,0.149,0.713,77.024,4
7533,0.624,0.935,0,-4.157,1,0.0455,0.003,1.32e-06,0.171,0.935,125.008,4
7534,0.558,0.987,5,-3.107,1,0.195,0.215,0.0037,0.657,0.61,93.965,6
7535,0.728,0.689,2,-7.177,1,0.0348,0.18,0.745,0.0465,0.909,120.023,2
7536,0.304,0.63,7,-7.304,1,0.0461,0.499,0.0203,0.337,0.517,192.413,6
7537,0.682,0.638,7,-8.628,1,0.0762,0.23,0.119,0.252,0.572,94.054,4
7538,0.733,0.842,4,-2.542,0,0.0729,0.0694,8.71e-06,0.0472,0.745,112.063,3
7539,0.362,0.601,7,-6.042,0,0.0309,0.147,0.117,0.134,0.314,153.871,3
7540,0.4,0.728,2,-6.289,1,0.0752,0.0127,0.00116,0.251,0.263,133.683,4
7541,0.56,0.843,9,-4.188,1,0.0641,0.112,0.0,0.197,0.892,152.598,4
7542,0.436,0.861,7,-3.104,1,0.046,0.0219,0.000132,0.403,0.649,122.53,6
7543,0.492,0.928,0,-5.28,1,0.0454,0.00976,4.87e-06,0.342,0.545,93.999,6
7544,0.493,0.606,0,-4.717,1,0.0263,0.584,0.0393,0.336,0.471,82.477,5
7545,0.55,0.614,2,-6.128,0,0.0314,0.526,9.35e-06,0.0995,0.297,75.14,5
7546,0.618,0.674,11,-5.802,0,0.0251,0.524,0.0,0.148,0.74,96.967,3
7547,0.409,0.252,4,-13.65,1,0.0423,0.397,0.00553,0.112,0.267,155.677,5
7548,0.547,0.352,9,-5.754,1,0.0314,0.864,0.138,0.112,0.318,85.322,5
7549,0.63,0.484,7,-5.241,0,0.0254,0.0966,0.501,0.0957,0.164,90.607,2
7550,0.759,0.855,0,-6.291,1,0.0596,0.13,0.00012,0.243,0.923,125.951,4
7551,0.207,0.526,0,-7.288,1,0.0527,0.202,0.0,0.0905,0.295,65.034,5
7552,0.481,0.942,7,-3.731,1,0.0521,0.0125,0.11,0.107,0.539,155.944,4
7553,0.667,0.471,8,-6.64,1,0.0332,0.701,3.29e-06,0.105,0.456,82.954,5
7554,0.789,0.563,0,-5.718,1,0.226,0.315,0.00016,0.126,0.896,84.499,1
7555,0.511,0.525,8,-4.595,0,0.183,0.604,0.0,0.111,0.661,139.885,3
7556,0.367,0.552,7,-9.109,0,0.0504,0.0258,0.000217,0.154,0.0778,93.467,3
7557,0.681,0.668,6,-4.171,1,0.0628,0.533,0.00021,0.104,0.301,136.759,4
7558,0.535,0.388,7,-9.805,0,0.155,0.507,0.0,0.11,0.412,106.703,5
7559,0.651,0.703,0,-8.958,0,0.0816,0.0297,0.0,0.0608,0.647,140.051,3
7560,0.835,0.691,0,-5.828,1,0.113,0.0159,1.44e-05,0.108,0.581,103.999,4
7561,0.571,0.767,2,-5.16,1,0.287,0.336,0.0,0.0809,0.605,93.421,1
7562,0.615,0.322,1,-10.408,1,0.0282,0.77,3.39e-05,0.11,0.256,113.064,5
7563,0.702,0.586,9,-7.83,0,0.0313,0.0388,7.27e-05,0.156,0.608,134.951,3
7564,0.85,0.658,0,-5.558,1,0.221,0.139,0.0,0.063,0.832,144.445,1
7565,0.668,0.511,9,-7.221,0,0.229,0.365,8.23e-06,0.0944,0.45,140.977,1
7566,0.367,0.142,6,-12.717,0,0.0319,0.913,0.00367,0.107,0.1,69.827,5
7567,0.612,0.672,6,-5.073,0,0.137,0.219,0.0,0.0899,0.564,92.794,3
7568,0.795,0.643,1,-5.239,0,0.125,0.362,2.57e-06,0.118,0.623,105.06,3
7569,0.415,0.83,6,-5.621,0,0.18,0.0144,0.0,0.14,0.485,194.746,3
7570,0.65,0.76,0,-4.422,0,0.0446,0.255,0.0,0.339,0.838,93.057,3
7571,0.547,0.619,3,-6.485,0,0.132,0.0951,2.62e-06,0.0716,0.519,76.285,3
7572,0.469,0.623,1,-4.432,1,0.0302,0.345,0.0,0.588,0.198,134.943,6
7573,0.74,0.576,6,-6.744,0,0.146,0.0249,0.0,0.104,0.315,110.095,3
7574,0.677,0.541,6,-6.057,0,0.0571,0.48,0.0,0.125,0.379,103.369,3
7575,0.599,0.547,1,-7.498,1,0.113,0.573,3e-06,0.155,0.425,90.271,5
7576,0.442,0.517,9,-7.807,1,0.0548,0.0699,0.0,0.114,0.2,79.867,5
7577,0.707,0.618,1,-5.825,0,0.19,0.17,0.0,0.293,0.517,133.876,1
7578,0.482,0.548,11,-9.946,1,0.0373,0.0363,2.28e-06,0.3,0.346,76.017,4
7579,0.554,0.854,9,-3.313,1,0.149,0.068,0.00285,0.166,0.797,83.823,4
7580,0.739,0.849,5,-7.563,1,0.0626,0.115,0.00361,0.103,0.809,79.98,4
7581,0.828,0.621,8,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4
7582,0.705,0.809,5,-4.484,1,0.068,0.145,5.75e-05,0.216,0.508,107.21,4
7583,0.659,0.502,6,-11.088,0,0.405,0.556,5.46e-05,0.0953,0.497,199.891,1
7584,0.805,0.51,4,-6.179,0,0.0569,0.0357,0.000469,0.108,0.36,127.983,3
7585,0.783,0.627,2,-8.521,1,0.102,0.00756,0.0,0.0606,0.48,100.025,4
7586,0.443,0.72,7,-3.743,0,0.0733,0.0669,0.0,0.0909,0.374,89.378,3
7587,0.519,0.582,1,-6.778,1,0.112,0.213,0.0,0.0681,0.319,131.524,4
7588,0.769,0.395,2,-7.71,1,0.0287,0.285,0.0,0.0776,0.558,81.485,4
7589,0.723,0.433,6,-9.128,1,0.127,0.367,0.0,0.106,0.45,127.021,4
7590,0.684,0.514,1,-8.584,1,0.0327,0.00242,0.0,0.193,0.202,88.014,4
7591,0.633,0.664,9,-6.588,1,0.381,0.00797,0.0,0.104,0.617,157.148,1
7592,0.664,0.45,8,-9.125,1,0.166,0.204,4.45e-06,0.171,0.254,90.991,5
7593,0.903,0.535,9,-6.434,1,0.0742,0.297,0.0,0.345,0.508,130.022,4
7594,0.447,0.42,1,-7.915,1,0.0726,0.617,0.0,0.116,0.15,135.91,5
7595,0.621,0.763,0,-5.511,1,0.0684,0.0286,0.0,0.529,0.45,139.994,6
7596,0.656,0.561,4,-4.39,0,0.0493,0.213,0.0,0.234,0.492,139.04,3
7597,0.821,0.412,7,-7.795,1,0.0341,0.625,1.64e-05,0.0985,0.333,109.977,5
7598,0.468,0.652,0,-4.912,1,0.0722,0.333,0.000318,0.55,0.39,140.223,6
7599,0.637,0.299,7,-11.314,1,0.0366,0.742,0.0,0.359,0.364,83.872,5
7600,0.453,0.461,1,-6.387,1,0.0533,0.0319,0.0,0.142,0.414,98.172,4
7601,0.437,0.184,1,-17.667,1,0.0313,0.72,0.00253,0.113,0.247,80.088,5
7602,0.761,0.536,11,-7.487,0,0.119,0.0754,0.0,0.154,0.525,133.04,3
7603,0.75,0.641,0,-5.165,1,0.132,0.177,0.0171,0.127,0.849,82.541,4
7604,0.658,0.711,2,-7.424,0,0.0425,0.0759,1.77e-05,0.0446,0.614,172.365,3
7605,0.893,0.433,11,-5.88,0,0.396,0.33,0.0,0.395,0.675,86.01,1
7606,0.8,0.362,6,-10.849,0,0.0634,0.035,3.99e-06,0.0667,0.888,93.059,3
7607,0.85,0.513,7,-10.663,1,0.0513,0.0624,0.00249,0.0689,0.623,99.01,4
7608,0.902,0.614,4,-6.529,0,0.289,0.184,0.000742,0.0867,0.862,94.069,1
7609,0.767,0.551,0,-7.328,1,0.0616,0.00364,0.0,0.0451,0.796,100.904,4
7610,0.769,0.781,0,-5.472,1,0.0797,0.119,0.000371,0.0506,0.826,95.02,4
7611,0.705,0.511,6,-7.422,0,0.202,0.125,1.72e-06,0.153,0.581,82.011,1
7612,0.741,0.508,11,-5.099,0,0.0507,0.0347,6.45e-05,0.0602,0.354,121.965,3
7613,0.687,0.583,7,-10.224,1,0.0639,0.225,0.0,0.105,0.211,95.138,4
7614,0.72,0.657,11,-6.823,0,0.295,0.0262,2.33e-06,0.209,0.657,172.168,1
7615,0.79,0.608,6,-7.151,1,0.0363,0.522,0.00491,0.193,0.958,94.166,4
7616,0.815,0.364,8,-11.834,0,0.089,0.14,0.0255,0.121,0.723,84.898,3
7617,0.744,0.574,8,-9.445,0,0.0651,0.165,1.27e-05,0.295,0.805,86.278,3
7618,0.635,0.614,7,-7.165,1,0.197,0.0179,0.000201,0.415,0.736,174.213,6
7619,0.626,0.441,9,-10.637,0,0.0308,0.761,0.0138,0.0685,0.563,78.094,5
7620,0.775,0.658,9,-6.419,1,0.0552,0.0131,4.11e-06,0.176,0.743,93.878,4
7621,0.778,0.644,8,-7.6,1,0.0532,0.145,0.0,0.112,0.846,96.025,4
7622,0.841,0.741,9,-3.487,0,0.0359,0.137,0.000445,0.11,0.834,88.408,3
7623,0.795,0.56,2,-8.908,1,0.0659,0.00867,0.0,0.226,0.635,99.922,4
7624,0.767,0.731,8,-8.109,0,0.114,0.103,0.00364,0.102,0.678,90.997,3
7625,0.601,0.74,9,-5.043,0,0.0573,0.0299,0.332,0.0937,0.672,94.013,3
7626,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,3
7627,0.762,0.459,0,-10.307,1,0.0379,0.111,0.0219,0.147,0.749,96.069,4
7628,0.682,0.739,10,-8.504,1,0.0763,0.129,0.0,0.252,0.685,92.894,4
7629,0.715,0.833,2,-5.379,1,0.108,0.00631,0.0,0.164,0.612,95.487,4
7630,0.695,0.579,0,-5.066,1,0.0325,0.000479,0.0,0.0556,0.726,88.957,4
7631,0.831,0.915,10,-7.501,0,0.128,0.147,0.00571,0.196,0.881,102.979,3
7632,0.702,0.458,0,-8.195,1,0.0348,0.247,1.64e-06,0.126,0.679,89.266,4
7633,0.703,0.7,5,-6.789,1,0.0693,0.302,0.471,0.0718,0.582,97.675,4
7634,0.726,0.501,1,-13.884,0,0.154,0.155,0.0,0.0893,0.582,128.099,3
7635,0.798,0.792,10,-5.667,0,0.0448,0.0103,0.00031,0.309,0.798,94.967,3
7636,0.761,0.413,4,-10.137,0,0.0681,0.113,0.00197,0.09,0.733,167.947,3
7637,0.575,0.746,10,-8.254,0,0.132,0.28,5.51e-06,0.0944,0.505,175.247,3
7638,0.65,0.496,5,-12.349,0,0.0331,0.305,0.0,0.33,0.576,115.775,3
7639,0.69,0.654,1,-7.852,0,0.0322,0.00867,0.0,0.072,0.709,134.607,3
7640,0.735,0.441,1,-8.412,0,0.0407,0.0972,0.0,0.0967,0.591,108.015,3
7641,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,3
7642,0.713,0.378,7,-9.04,0,0.0298,0.00561,0.00186,0.0845,0.291,99.055,3
7643,0.694,0.365,1,-12.294,0,0.0635,0.054,3.43e-05,0.401,0.693,80.904,3
7644,0.812,0.5,2,-6.842,1,0.084,0.209,0.0,0.174,0.521,137.041,4
7645,0.655,0.837,11,-6.04,0,0.0723,0.0262,5.85e-06,0.0454,0.66,91.014,3
7646,0.87,0.718,2,-4.985,1,0.0895,0.0911,0.000217,0.114,0.905,101.294,4
7647,0.867,0.42,1,-9.478,1,0.167,0.00328,3.18e-06,0.0887,0.367,121.66,4
7648,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,4
7649,0.691,0.507,11,-10.23,1,0.0343,0.627,0.0,0.457,0.885,128.518,6
